"Experiment number"	"Plot number"	"Year"	"Sampling date (YYMMDD)"	"Species name"	"Species Biomass (g/m2)"	"Grazed"
 	79	2003	030826	Digitaria sp.	18.367	ug
 	79	2003	030826	Euphorbia glyptosperma	0.048	ug
 	79	2003	030826	Hedeoma hispida	2.733	ug
 	79	2003	030826	Lepidium densiflorum	1.3	ug
 	79	2003	030826	Lespedeza capitata	0.183	ug
 	79	2003	030826	Miscellaneous litter	6.133	ug
 	79	2003	030826	Petalostemum purpureum	11.933	ug
 	79	2003	030826	Schizachyrium scoparium	0.55	ug
 	80	2003	030825	Ambrosia artemisiifolia elatior	0.583	g
 	80	2003	030825	Andropogon gerardi	18.667	g
 	80	2003	030825	Koeleria cristata	0.015	g
 	80	2003	030825	Miscellaneous grasses	0.022	g
 	80	2003	030825	Miscellaneous litter	0.25	g
 	80	2003	030825	Poa pratensis	0.25	g
 	80	2003	030825	Polygonum tenue	0.023	g
 	80	2003	030825	Schizachyrium scoparium	1.65	g
 	80	2003	030825	Tradescantia occidentalis	0.117	g
 	80	2003	030826	Andropogon gerardi	92.3	ug
 	80	2003	030826	Asclepias tuberosa	0.117	ug
 	80	2003	030826	Miscellaneous litter	1.15	ug
 	80	2003	030826	Poa pratensis	0.217	ug
 	80	2003	030826	Schizachyrium scoparium	4.983	ug
 	80	2003	030826	Sorghastrum nutans	1.3	ug
 	81	2003	030825	Agropyron repens	0.417	g
 	81	2003	030825	Agropyron repens	1.167	ug
 	81	2003	030825	Artemisia ludoviciana	2.6	g
 	81	2003	030825	Chenopodium leptophyllum	0.7	g
 	81	2003	030825	Digitaria sp.	1.467	g
 	81	2003	030825	Digitaria sp.	6.267	ug
 	81	2003	030825	Erigeron canadensis	1.867	ug
 	81	2003	030825	Euphorbia glyptosperma	0.383	g
 	81	2003	030825	Euphorbia glyptosperma	0.183	ug
 	81	2003	030825	Koeleria cristata	0.217	g
 	81	2003	030825	Koeleria cristata	1.9	ug
 	81	2003	030825	Lespedeza capitata	7.117	g
 	81	2003	030825	Lespedeza capitata	1.417	ug
 	81	2003	030825	Miscellaneous grasses	2.7	ug
 	81	2003	030825	Miscellaneous litter	1.967	g
 	81	2003	030825	Miscellaneous litter	18.683	ug
 	81	2003	030825	Poa pratensis	2.25	g
 	81	2003	030825	Poa pratensis	15.8	ug
 	81	2003	030825	Polygonum convolvulus	1.483	g
 	81	2003	030825	Rudbeckia serotina	23.117	g
 	81	2003	030825	Solidago nemoralis	2.75	g
 	82	2003	030825	Anemone cylindrica	1.3	ug
 	82	2003	030825	Aster azureus	4.75	g
 	82	2003	030825	Aster azureus	9.783	ug
 	82	2003	030825	Carex sp.	0.133	g
 	82	2003	030825	Coreopsis palmata	44.267	g
 	82	2003	030825	Coreopsis palmata	40.25	ug
 	82	2003	030825	Euphorbia corollata	0.083	g
 	82	2003	030825	Euphorbia corollata	0.283	ug
 	82	2003	030825	Koeleria cristata	8.85	g
 	82	2003	030825	Koeleria cristata	1.633	ug
 	82	2003	030825	Lespedeza capitata	1.133	g
 	82	2003	030825	Lespedeza capitata	2.033	ug
 	82	2003	030825	Miscellaneous litter	4.5	g
 	82	2003	030825	Miscellaneous litter	11.85	ug
 	82	2003	030825	Petalostemum purpureum	0.073	g
 	82	2003	030825	Poa pratensis	1.083	g
 	82	2003	030825	Poa pratensis	4.233	ug
 	82	2003	030825	Schizachyrium scoparium	0.067	ug
 	82	2003	030825	Sorghastrum nutans	1.167	g
 	82	2003	030825	Sorghastrum nutans	0.467	ug
 	83	2003	030825	Agropyron repens	0.667	ug
 	83	2003	030825	Agropyron smithii	0.55	g
 	83	2003	030825	Agropyron smithii	0.55	ug
 	83	2003	030825	Andropogon gerardi	0.2	g
 	83	2003	030825	Aristida sp.	6.733	g
 	83	2003	030825	Aristida sp.	1.1	ug
 	83	2003	030825	Aster azureus	0.1	g
 	83	2003	030825	Berteroa incana	2.717	g
 	83	2003	030825	Berteroa incana	1.25	ug
 	83	2003	030825	Cyperus schweinitzii	0.167	g
 	83	2003	030825	Digitaria sp.	0.3	g
 	83	2003	030825	Digitaria sp.	0.217	ug
 	83	2003	030825	Euphorbia corollata	160.317	g
 	83	2003	030825	Euphorbia corollata	47.05	ug
 	83	2003	030825	Lespedeza capitata	2.633	ug
 	83	2003	030825	Miscellaneous litter	1.033	g
 	83	2003	030825	Penstemon grandiflorus	0.015	g
 	83	2003	030825	Poa pratensis	0.3	g
 	83	2003	030825	Poa pratensis	3.283	ug
 	83	2003	030825	Polygonum convolvulus	0.067	ug
 	83	2003	030825	Rumex acetosella	0.062	ug
 	83	2003	030825	Schizachyrium scoparium	0.133	g
 	83	2003	030825	Sorghastrum nutans	0.183	g
 	83	2003	030825	Sorghastrum nutans	0.1	ug
 	83	2003	030825	Taraxicum officinalis	0.067	ug
 	84	2003	030825	Achillea millefolium (lanulosa)	0.55	g
 	84	2003	030825	Andropogon gerardi	10.817	g
 	84	2003	030825	Anemone cylindrica	2.567	g
 	84	2003	030825	Asclepias tuberosa	2.8	g
 	84	2003	030825	Aster azureus	2.25	g
 	84	2003	030825	Bouteloua gracilis	0.867	g
 	84	2003	030825	Coreopsis palmata	2.983	g
 	84	2003	030825	Euphorbia corollata	7.967	g
 	84	2003	030825	Koeleria cristata	0.767	g
 	84	2003	030825	Lespedeza capitata	7.65	g
 	84	2003	030825	Poa pratensis	5.05	g
 	84	2003	030825	Schizachyrium scoparium	3.567	g
 	84	2003	030825	Sorghastrum nutans	0.35	g
 	84	2003	030826	Achillea millefolium (lanulosa)	0.3	ug
 	84	2003	030826	Andropogon gerardi	26.183	ug
 	84	2003	030826	Anemone cylindrica	0.283	ug
 	84	2003	030826	Astragalus canadensis	0.783	ug
 	84	2003	030826	Bouteloua gracilis	1.383	ug
 	84	2003	030826	Euphorbia corollata	2.633	ug
 	84	2003	030826	Koeleria cristata	0.2	ug
 	84	2003	030826	Lespedeza capitata	4.617	ug
 	84	2003	030826	Miscellaneous litter	0.85	ug
 	84	2003	030826	Panicum virgatum	0.383	ug
 	84	2003	030826	Poa pratensis	2.483	ug
 	84	2003	030826	Schizachyrium scoparium	4.267	ug
 	84	2003	030826	Solidago nemoralis	44.667	ug
 	84	2003	030826	Sorghastrum nutans	4.583	ug
 	85	2003	030825	Achillea millefolium (lanulosa)	0.133	g
 	85	2003	030825	Achillea millefolium (lanulosa)	0.317	ug
 	85	2003	030825	Andropogon gerardi	27.167	ug
 	85	2003	030825	Anemone cylindrica	5.2	g
 	85	2003	030825	Anemone cylindrica	5.033	ug
 	85	2003	030825	Asclepias tuberosa	3.333	g
 	85	2003	030825	Asclepias tuberosa	0.65	ug
 	85	2003	030825	Aster azureus	2.083	g
 	85	2003	030825	Astragalus canadensis	2.383	g
 	85	2003	030825	Astragalus canadensis	18.183	ug
 	85	2003	030825	Bouteloua gracilis	1.567	g
 	85	2003	030825	Bouteloua gracilis	0.028	ug
 	85	2003	030825	Coreopsis palmata	7.7	g
 	85	2003	030825	Coreopsis palmata	2.367	ug
 	85	2003	030825	Cyperus sp.	0.037	g
 	85	2003	030825	Euphorbia corollata	1.183	g
 	85	2003	030825	Euphorbia corollata	1.067	ug
 	85	2003	030825	Koeleria cristata	2.533	g
 	85	2003	030825	Koeleria cristata	0.35	ug
 	85	2003	030825	Lespedeza capitata	2.467	g
 	85	2003	030825	Lespedeza capitata	0.1	ug
 	85	2003	030825	Liatris aspera	0.083	g
 	85	2003	030825	Liatris aspera	3.083	ug
 	85	2003	030825	Miscellaneous litter	0.317	ug
 	85	2003	030825	Petalostemum purpureum	7.5	ug
 	85	2003	030825	Poa pratensis	2.433	g
 	85	2003	030825	Poa pratensis	2.7	ug
 	85	2003	030825	Schizachyrium scoparium	3.217	g
 	85	2003	030825	Schizachyrium scoparium	0.167	ug
 	85	2003	030825	Solidago nemoralis	6.067	g
 	85	2003	030825	Solidago nemoralis	5.483	ug
 	85	2003	030825	Sorghastrum nutans	2	g
 	85	2003	030825	Sorghastrum nutans	12.467	ug
 	86	2003	030825	Digitaria sp.	0.015	g
 	86	2003	030825	Euphorbia glyptosperma	0.083	g
 	86	2003	030825	Lespedeza capitata	0.1	ug
 	86	2003	030825	Miscellaneous grasses	0.017	g
 	86	2003	030825	Mollugo verticillata	0.045	g
 	86	2003	030825	Poa pratensis	0.233	g
 	86	2003	030825	Poa pratensis	2.183	ug
 	86	2003	030825	Silene antirrhina	0.048	g
 	86	2003	030825	Sorghastrum nutans	12.217	g
 	86	2003	030825	Sorghastrum nutans	47.083	ug
 	87	2003	030825	Achillea millefolium (lanulosa)	0.15	g
 	87	2003	030825	Lespedeza capitata	0.6	g
 	87	2003	030825	Poa pratensis	0.067	g
 	87	2003	030825	Schizachyrium scoparium	15.517	g
 	87	2003	030825	Solidago nemoralis	0.533	g
 	87	2003	030826	Achillea millefolium (lanulosa)	0.052	ug
 	87	2003	030826	Ambrosia artemisiifolia elatior	0.167	ug
 	87	2003	030826	Coreopsis palmata	0.983	ug
 	87	2003	030826	Digitaria sp.	0.08	ug
 	87	2003	030826	Euphorbia corollata	0.467	ug
 	87	2003	030826	Liatris aspera	0.683	ug
 	87	2003	030826	Poa pratensis	1.783	ug
 	87	2003	030826	Schizachyrium scoparium	58.15	ug
 	88	2003	030825	Achillea millefolium (lanulosa)	1.133	g
 	88	2003	030825	Andropogon gerardi	9.8	g
 	88	2003	030825	Andropogon gerardi	11.65	ug
 	88	2003	030825	Anemone cylindrica	0.217	g
 	88	2003	030825	Anemone cylindrica	4.017	ug
 	88	2003	030825	Asclepias tuberosa	0.133	g
 	88	2003	030825	Aster azureus	1.683	ug
 	88	2003	030825	Astragalus canadensis	23.317	g
 	88	2003	030825	Astragalus canadensis	1.017	ug
 	88	2003	030825	Bouteloua gracilis	0.183	g
 	88	2003	030825	Bouteloua gracilis	2.783	ug
 	88	2003	030825	Elymus canadensis	0.3	ug
 	88	2003	030825	Euphorbia corollata	2.65	g
 	88	2003	030825	Euphorbia corollata	0.2	ug
 	88	2003	030825	Koeleria cristata	1.317	g
 	88	2003	030825	Koeleria cristata	1.033	ug
 	88	2003	030825	Lespedeza capitata	0.042	g
 	88	2003	030825	Liatris aspera	0.117	g
 	88	2003	030825	Liatris aspera	6.15	ug
 	88	2003	030825	Miscellaneous litter	0.367	ug
 	88	2003	030825	Panicum oligosanthes	0.007	ug
 	88	2003	030825	Panicum virgatum	0.038	ug
 	88	2003	030825	Poa pratensis	2.133	g
 	88	2003	030825	Poa pratensis	3.8	ug
 	88	2003	030825	Schizachyrium scoparium	6.05	g
 	88	2003	030825	Schizachyrium scoparium	6.5	ug
 	88	2003	030825	Solidago nemoralis	9.683	g
 	88	2003	030825	Sorghastrum nutans	1.167	g
 	88	2003	030825	Sorghastrum nutans	8.367	ug
 	89	2003	030825	Agropyron repens	0.03	g
 	89	2003	030825	Agropyron repens	0.133	ug
 	89	2003	030825	Andropogon gerardi	0.133	g
 	89	2003	030825	Cyperus schweinitzii	0.067	ug
 	89	2003	030825	Cyperus sp.	0.1	g
 	89	2003	030825	Digitaria sp.	0.967	ug
 	89	2003	030825	Koeleria cristata	0.7	ug
 	89	2003	030825	Lespedeza capitata	9.633	g
 	89	2003	030825	Lespedeza capitata	0.333	ug
 	89	2003	030825	Liatris aspera	3.4	g
 	89	2003	030825	Liatris aspera	0.633	ug
 	89	2003	030825	Miscellaneous litter	3.233	g
 	89	2003	030825	Miscellaneous litter	1.967	ug
 	89	2003	030825	Panicum virgatum	0.04	g
 	89	2003	030825	Panicum virgatum	1.05	ug
 	89	2003	030825	Poa pratensis	0.667	g
 	89	2003	030825	Poa pratensis	2.9	ug
 	89	2003	030825	Rudbeckia serotina	4.15	g
 	89	2003	030825	Sorghastrum nutans	12.333	g
 	89	2003	030825	Sorghastrum nutans	15.85	ug
 	90	2003	030825	Digitaria sp.	8.8	g
 	90	2003	030825	Digitaria sp.	1.7	ug
 	90	2003	030825	Lespedeza capitata	0.45	g
 	90	2003	030825	Miscellaneous litter	0.1	g
 	90	2003	030825	Polygonum tenue	3.117	g
 	90	2003	030825	Polygonum tenue	1.85	ug
 	90	2003	030825	Sorghastrum nutans	0.02	g
 	90	2003	030825	Sporobolus cryptandrus	11.217	g
 	90	2003	030825	Sporobolus cryptandrus	30.567	ug
 	90	2003	030825	Tradescantia occidentalis	0.467	ug
 	91	2003	030825	Agrostis scabra	0.35	g
 	91	2003	030825	Agrostis scabra	0.667	ug
 	91	2003	030825	Astragalus canadensis	19.133	g
 	91	2003	030825	Cyperus sp.	0.167	g
 	91	2003	030825	Cyperus sp.	0.183	ug
 	91	2003	030825	Digitaria sp.	1.45	g
 	91	2003	030825	Digitaria sp.	1.05	ug
 	91	2003	030825	Miscellaneous litter	17.633	g
 	91	2003	030825	Miscellaneous litter	0.417	ug
 	91	2003	030825	Poa pratensis	0.783	g
 	91	2003	030825	Rudbeckia serotina	1.4	g
 	91	2003	030825	Rudbeckia serotina	3.733	ug
 	91	2003	030825	Sorghastrum nutans	9.717	g
 	91	2003	030825	Sorghastrum nutans	22.567	ug
 	92	2003	030825	Agropyron repens	0.283	g
 	92	2003	030825	Aristida sp.	2.4	g
 	92	2003	030825	Aristida sp.	20.233	ug
 	92	2003	030825	Cyperus schweinitzii	0.067	g
 	92	2003	030825	Digitaria sp.	17.983	g
 	92	2003	030825	Digitaria sp.	15.517	ug
 	92	2003	030825	Euphorbia glyptosperma	0.117	ug
 	92	2003	030825	Hedeoma hispida	0.25	ug
 	92	2003	030825	Lepidium densiflorum	0.1	g
 	92	2003	030825	Lepidium densiflorum	0.1	ug
 	92	2003	030825	Miscellaneous litter	5.483	g
 	92	2003	030825	Poa pratensis	0.633	g
 	92	2003	030825	Poa pratensis	1.7	ug
 	92	2003	030825	Polygonum tenue	8.467	ug
 	92	2003	030825	Silene antirrhina	0.117	ug
 	93	2003	030825	Agrostis scabra	0.117	ug
 	93	2003	030825	Anemone cylindrica	4.133	ug
 	93	2003	030825	Aristida sp.	0.047	ug
 	93	2003	030825	Bouteloua gracilis	0.045	g
 	93	2003	030825	Cyperus schweinitzii	0.3	g
 	93	2003	030825	Cyperus sp.	0.03	ug
 	93	2003	030825	Digitaria sp.	0.042	g
 	93	2003	030825	Digitaria sp.	0.015	ug
 	93	2003	030825	Euphorbia corollata	1.817	g
 	93	2003	030825	Euphorbia corollata	0.683	ug
 	93	2003	030825	Lespedeza capitata	0.072	g
 	93	2003	030825	Lespedeza capitata	6.067	ug
 	93	2003	030825	Liatris aspera	23.7	g
 	93	2003	030825	Liatris aspera	1.95	ug
 	93	2003	030825	Miscellaneous litter	10.65	g
 	93	2003	030825	Miscellaneous litter	5.667	ug
 	93	2003	030825	Poa pratensis	3.933	g
 	93	2003	030825	Poa pratensis	4.683	ug
 	93	2003	030825	Schizachyrium scoparium	0.633	g
 	93	2003	030825	Schizachyrium scoparium	4.8	ug
 	93	2003	030825	Solidago nemoralis	2.4	ug
 	93	2003	030825	Sorghastrum nutans	0.533	g
 	93	2003	030825	Sorghastrum nutans	11.483	ug
 	94	2003	030825	Achillea millefolium (lanulosa)	0.042	g
 	94	2003	030825	Achillea millefolium (lanulosa)	0.25	ug
 	94	2003	030825	Andropogon gerardi	0.667	g
 	94	2003	030825	Andropogon gerardi	25.733	ug
 	94	2003	030825	Anemone cylindrica	1.517	g
 	94	2003	030825	Anemone cylindrica	2.167	ug
 	94	2003	030825	Asclepias tuberosa	9.15	g
 	94	2003	030825	Asclepias tuberosa	0.8	ug
 	94	2003	030825	Aster azureus	10.5	g
 	94	2003	030825	Aster azureus	7.017	ug
 	94	2003	030825	Berteroa incana	0.433	ug
 	94	2003	030825	Bouteloua gracilis	0.55	g
 	94	2003	030825	Bouteloua gracilis	2.533	ug
 	94	2003	030825	Coreopsis palmata	1.117	g
 	94	2003	030825	Euphorbia corollata	0.3	g
 	94	2003	030825	Koeleria cristata	9.117	g
 	94	2003	030825	Koeleria cristata	5.4	ug
 	94	2003	030825	Lespedeza capitata	2.35	g
 	94	2003	030825	Lespedeza capitata	3.067	ug
 	94	2003	030825	Liatris aspera	3.367	g
 	94	2003	030825	Liatris aspera	2.85	ug
 	94	2003	030825	Miscellaneous litter	1.05	g
 	94	2003	030825	Poa pratensis	3.4	g
 	94	2003	030825	Poa pratensis	2.067	ug
 	94	2003	030825	Schizachyrium scoparium	4.75	g
 	94	2003	030825	Schizachyrium scoparium	8.217	ug
 	94	2003	030825	Solidago nemoralis	4.933	g
 	94	2003	030825	Sorghastrum nutans	8.65	g
 	94	2003	030825	Sorghastrum nutans	5.517	ug
 	95	2003	030825	Achillea millefolium (lanulosa)	0.233	g
 	95	2003	030825	Aster azureus	8.567	g
 	95	2003	030825	Aster azureus	0.117	ug
 	95	2003	030825	Bouteloua gracilis	0.082	g
 	95	2003	030825	Euphorbia corollata	5.233	g
 	95	2003	030825	Koeleria cristata	2.017	g
 	95	2003	030825	Lespedeza capitata	1.7	g
 	95	2003	030825	Lespedeza capitata	10.183	ug
 	95	2003	030825	Liatris aspera	0.867	g
 	95	2003	030825	Liatris aspera	0.067	ug
 	95	2003	030825	Miscellaneous litter	1.683	g
 	95	2003	030825	Panicum virgatum	0.05	ug
 	95	2003	030825	Petalostemum purpureum	3.6	ug
 	95	2003	030825	Poa pratensis	1.717	g
 	95	2003	030825	Poa pratensis	0.617	ug
 	95	2003	030825	Schizachyrium scoparium	11.367	g
 	95	2003	030825	Schizachyrium scoparium	24.55	ug
 	95	2003	030825	Solidago nemoralis	13.617	g
 	95	2003	030825	Solidago nemoralis	28.267	ug
 	95	2003	030825	Sorghastrum nutans	0.4	ug
 	96	2003	030825	Achillea millefolium (lanulosa)	0.983	g
 	96	2003	030825	Andropogon gerardi	12.15	g
 	96	2003	030825	Asclepias tuberosa	1.1	g
 	96	2003	030825	Aster azureus	4.95	g
 	96	2003	030825	Astragalus canadensis	5.667	g
 	96	2003	030825	Bouteloua gracilis	4.2	g
 	96	2003	030825	Buchloe dactyloides	0.083	g
 	96	2003	030825	Miscellaneous litter	5.733	g
 	96	2003	030825	Panicum virgatum	0.2	g
 	96	2003	030825	Petalostemum purpureum	2.6	g
 	96	2003	030825	Poa pratensis	1.367	g
 	96	2003	030825	Schizachyrium scoparium	0.817	g
 	96	2003	030825	Solidago nemoralis	12.933	g
 	96	2003	030825	Sorghastrum nutans	0.183	g
 	96	2003	030826	Achillea millefolium (lanulosa)	0.317	ug
 	96	2003	030826	Andropogon gerardi	40.667	ug
 	96	2003	030826	Asclepias tuberosa	0.8	ug
 	96	2003	030826	Astragalus canadensis	0.233	ug
 	96	2003	030826	Bouteloua gracilis	6.517	ug
 	96	2003	030826	Cyperus filiculmis	0.083	ug
 	96	2003	030826	Lespedeza capitata	0.01	ug
 	96	2003	030826	Miscellaneous litter	2.217	ug
 	96	2003	030826	Panicum virgatum	0.717	ug
 	96	2003	030826	Petalostemum purpureum	10.4	ug
 	96	2003	030826	Poa pratensis	0.217	ug
 	96	2003	030826	Schizachyrium scoparium	0.183	ug
 	96	2003	030826	Solidago nemoralis	9.917	ug
 	97	2003	030825	Achillea millefolium (lanulosa)	16.383	g
 	97	2003	030825	Agropyron smithii	7.7	g
 	97	2003	030825	Agrostis scabra	0.633	g
 	97	2003	030825	Berteroa incana	2.1	g
 	97	2003	030825	Chenopodium leptophyllum	0.433	g
 	97	2003	030825	Digitaria sp.	3.783	g
 	97	2003	030825	Erigeron canadensis	0.767	g
 	97	2003	030825	Euphorbia corollata	1.3	g
 	97	2003	030825	Euphorbia glyptosperma	0.317	g
 	97	2003	030825	Lepidium densiflorum	0.117	g
 	97	2003	030825	Miscellaneous litter	0.267	g
 	97	2003	030825	Poa pratensis	0.025	g
 	97	2003	030825	Polygonum tenue	1.6	g
 	97	2003	030825	Rumex acetosella	0.2	g
 	97	2003	030825	Silene antirrhina	0.032	g
 	97	2003	030826	Achillea millefolium (lanulosa)	6.85	ug
 	97	2003	030826	Agropyron smithii	34.867	ug
 	97	2003	030826	Andropogon gerardi	0.05	ug
 	97	2003	030826	Digitaria sp.	4.267	ug
 	97	2003	030826	Euphorbia glyptosperma	0.35	ug
 	97	2003	030826	Koeleria cristata	0.117	ug
 	97	2003	030826	Lepidium densiflorum	0.183	ug
 	97	2003	030826	Poa pratensis	0.3	ug
 	97	2003	030826	Polygonum tenue	5.533	ug
 	97	2003	030826	Silene antirrhina	0.05	ug
 	97	2003	030826	Sporobolus cryptandrus	2.117	ug
 	98	2003	030825	Bouteloua gracilis	9.683	g
 	98	2003	030825	Bouteloua gracilis	16.15	ug
 	98	2003	030825	Buchloe dactyloides	0.483	g
 	98	2003	030825	Buchloe dactyloides	0.583	ug
 	98	2003	030825	Euphorbia corollata	29.367	g
 	98	2003	030825	Euphorbia corollata	4.9	ug
 	98	2003	030825	Miscellaneous litter	1.233	g
 	98	2003	030825	Miscellaneous litter	3.233	ug
 	98	2003	030825	Panicum virgatum	0.1	ug
 	98	2003	030825	Poa pratensis	0.183	g
 	98	2003	030825	Rudbeckia serotina	0.467	g
 	98	2003	030825	Schizachyrium scoparium	0.083	g
 	98	2003	030825	Schizachyrium scoparium	0.1	ug
 	98	2003	030825	Sorghastrum nutans	0.217	g
 	98	2003	030825	Sorghastrum nutans	13.8	ug
 	99	2003	030825	Achillea millefolium (lanulosa)	14.867	g
 	99	2003	030825	Anemone cylindrica	3.017	g
 	99	2003	030825	Aristida sp.	0.25	g
 	99	2003	030825	Asclepias tuberosa	18.05	g
 	99	2003	030825	Astragalus canadensis	2.717	g
 	99	2003	030825	Elymus canadensis	4.167	g
 	99	2003	030825	Lespedeza capitata	11.85	g
 	99	2003	030825	Miscellaneous litter	0.95	g
 	99	2003	030825	Oenothera biennis	0.233	g
 	99	2003	030825	Panicum virgatum	4.317	g
 	99	2003	030825	Poa pratensis	0.8	g
 	99	2003	030825	Polygonum tenue	0.1	g
 	99	2003	030825	Schizachyrium scoparium	0.2	g
 	99	2003	030825	Taraxicum officinalis	0.1	g
 	99	2003	030826	Achillea millefolium (lanulosa)	32.583	ug
 	99	2003	030826	Agrostis alba	1.75	ug
 	99	2003	030826	Anemone cylindrica	0.767	ug
 	99	2003	030826	Asclepias tuberosa	17.5	ug
 	99	2003	030826	Astragalus canadensis	58.75	ug
 	99	2003	030826	Bouteloua gracilis	0.03	ug
 	99	2003	030826	Chenopodium leptophyllum	0.867	ug
 	99	2003	030826	Cyperus sp.	0.183	ug
 	99	2003	030826	Lespedeza capitata	22.917	ug
 	99	2003	030826	Miscellaneous litter	31	ug
 	99	2003	030826	Panicum oligosanthes	1.6	ug
 	99	2003	030826	Panicum virgatum	1.833	ug
 	99	2003	030826	Poa pratensis	0.15	ug
 	99	2003	030826	Polygonum tenue	0.617	ug
 	99	2003	030826	Schizachyrium scoparium	0.35	ug
 	99	2003	030826	Schizachyrium scoparium	3.433	ug
 	100	2003	030825	Asclepias tuberosa	0.05	g
 	100	2003	030825	Bouteloua gracilis	0.022	g
 	100	2003	030825	Chenopodium leptophyllum	0.028	g
 	100	2003	030825	Euphorbia corollata	2.867	g
 	100	2003	030825	Koeleria cristata	0.183	g
 	100	2003	030825	Lespedeza capitata	4.233	g
 	100	2003	030825	Liatris aspera	16.117	g
 	100	2003	030825	Miscellaneous litter	1.767	g
 	100	2003	030825	Poa pratensis	0.583	g
 	100	2003	030825	Schizachyrium scoparium	2.4	g
 	100	2003	030826	Asclepias tuberosa	0.3	ug
 	100	2003	030826	Coreopsis palmata	5.867	ug
 	100	2003	030826	Cyperus sp.	0.03	ug
 	100	2003	030826	Euphorbia corollata	4.017	ug
 	100	2003	030826	Koeleria cristata	0.467	ug
 	100	2003	030826	Lespedeza capitata	10.283	ug
 	100	2003	030826	Liatris aspera	3.567	ug
 	100	2003	030826	Poa pratensis	3.55	ug
 	100	2003	030826	Polygonum tenue	0.117	ug
 	100	2003	030826	Schizachyrium scoparium	20	ug
 	100	2003	030826	Sorghastrum nutans	0.55	ug
 	101	2003	030825	Achillea millefolium (lanulosa)	0.917	ug
 	101	2003	030825	Andropogon gerardi	3.317	g
 	101	2003	030825	Andropogon gerardi	8.6	ug
 	101	2003	030825	Anemone cylindrica	1.267	g
 	101	2003	030825	Anemone cylindrica	0.567	ug
 	101	2003	030825	Aster azureus	0.633	ug
 	101	2003	030825	Bouteloua gracilis	2.033	g
 	101	2003	030825	Bouteloua gracilis	7.267	ug
 	101	2003	030825	Buchloe dactyloides	0.133	ug
 	101	2003	030825	Coreopsis palmata	7.617	ug
 	101	2003	030825	Euphorbia corollata	0.25	g
 	101	2003	030825	Euphorbia corollata	6.033	ug
 	101	2003	030825	Koeleria cristata	2.083	g
 	101	2003	030825	Koeleria cristata	7.267	ug
 	101	2003	030825	Lespedeza capitata	16.117	ug
 	101	2003	030825	Liatris aspera	0.65	g
 	101	2003	030825	Liatris aspera	1.55	ug
 	101	2003	030825	Miscellaneous litter	2.617	g
 	101	2003	030825	Miscellaneous litter	3.717	ug
 	101	2003	030825	Petalostemum purpureum	7.283	g
